price,model_year,model,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,condition
25200,2015,chevrolet silverado 1500 crew,8,gas,94954.0,automatic,pickup,silver,1,2018-10-02,42,good
1750,2000,honda civic,4,gas,211500.0,automatic,sedan,green,0,2019-03-31,14,salvage
22990,2016,ford edge,6,gas,30884.0,automatic,SUV,black,1,2018-12-21,38,excellent
21900,2016,nissan frontier crew cab sv,6,gas,4998.0,other,pickup,Unknown,0,2018-05-24,1,like new
21900,2016,nissan frontier crew cab sv,6,gas,4998.0,other,pickup,white,0,2019-03-02,52,like new
11900,2005,jeep wrangler unlimited,6,gas,115332.0,automatic,SUV,blue,1,2019-04-02,35,fair
24600,2014,ford f150 supercrew cab xlt,6,gas,73305.0,other,pickup,silver,1,2018-08-04,25,good
26900,2016,ram 2500,6,diesel,184800.0,automatic,truck,white,1,2018-12-25,55,salvage
7500,2003,ford f250,8,gas,175000.0,automatic,truck,white,1,2018-11-07,26,fair
18999,2017,toyota tundra,8,gas,50000.0,automatic,truck,white,0,2018-06-24,36,good
7500,2013,toyota prius,4,gas,115000.0,automatic,hatchback,red,0,2018-05-19,31,fair
17500,2014,toyota tacoma,6,gas,99000.0,automatic,truck,grey,0,2018-12-06,80,good
6995,2013,volkswagen passat,5,gas,140470.0,automatic,sedan,Unknown,0,2018-05-01,56,fair
9495,2007,gmc sierra 1500,6,gas,76412.0,automatic,pickup,grey,1,2018-12-17,19,good
25600,2017,ford mustang gt coupe 2d,8,gas,42957.0,other,coupe,black,0,2018-09-03,96,good
11999,2016,honda accord,4,gas,68000.0,automatic,sedan,black,0,2018-10-19,19,good
8450,2011,honda cr-v,4,gas,117148.0,automatic,SUV,red,1,2018-07-09,61,fair
16995,2016,chevrolet equinox,4,gas,26894.0,automatic,SUV,blue,1,2018-06-24,16,excellent
14995,2017,ford escape,4,gas,48566.0,automatic,SUV,black,0,2018-09-06,50,good
26000,2017,ford mustang gt coupe 2d,8,gas,33528.0,other,coupe,yellow,0,2018-05-09,27,excellent
29900,2018,ford mustang gt coupe 2d,8,gas,3827.0,automatic,coupe,yellow,0,2018-07-08,5,like new
1500,2007,nissan sentra,4,gas,70795.0,automatic,sedan,grey,0,2019-02-21,21,good
29399,2015,ram 1500,8,gas,73354.0,automatic,pickup,grey,1,2018-07-26,37,good
44505,2019,dodge charger,8,gas,202.0,automatic,sedan,black,0,2019-02-06,44,like new
10500,2012,ford f-150,6,gas,123000.0,automatic,truck,silver,1,2018-11-23,73,fair
6985,2015,nissan sentra,4,gas,78044.0,automatic,sedan,Unknown,0,2018-09-19,31,good
5000,2004,ford ranger,4,gas,100000.0,automatic,truck,Unknown,1,2018-11-18,34,good
12000,2015,chrysler town & country,6,gas,97000.0,automatic,mini-van,white,0,2019-03-22,83,good
11950,2008,chevrolet silverado 1500,8,gas,113162.0,automatic,truck,Unknown,1,2019-03-29,28,fair
11500,2003,chevrolet silverado 1500,8,gas,189000.0,automatic,truck,red,1,2018-10-06,4,salvage
6995,2011,gmc sierra 1500,6,gas,188571.0,automatic,pickup,white,0,2018-10-25,45,salvage
23995,2014,ford f250 super duty,8,diesel,99215.0,automatic,pickup,white,1,2019-04-08,24,good
4950,2012,kia soul,4,gas,129015.0,other,wagon,green,0,2018-06-16,10,fair
3990,2007,toyota prius,4,gas,169047.0,automatic,hatchback,silver,0,2018-12-08,116,fair
7700,2013,ford focus se,4,gas,71000.0,automatic,sedan,white,0,2018-07-30,9,good
5900,2007,ford econoline,8,gas,219100.0,automatic,van,white,0,2019-03-22,27,salvage
6995,2011,dodge charger,6,gas,148816.0,automatic,sedan,white,0,2018-05-09,77,fair
13900,1985,chevrolet corvette,8,gas,25000.0,automatic,coupe,red,0,2018-10-03,17,excellent
26600,2016,ford mustang gt coupe 2d,8,gas,31100.0,other,coupe,black,0,2019-01-08,32,excellent
6995,2010,honda accord,4,gas,153566.0,automatic,coupe,red,0,2019-02-02,70,fair
9995,2012,honda odyssey,6,gas,138881.0,automatic,van,red,0,2018-05-01,51,fair
5099,2012,nissan rogue,4,gas,170065.0,automatic,SUV,Unknown,0,2018-11-02,39,fair
9995,2007,ford expedition,8,gas,115232.0,automatic,SUV,white,0,2018-07-03,49,fair
6995,2007,toyota rav4,6,gas,193231.0,automatic,SUV,blue,1,2019-01-25,62,salvage
6500,2012,chevrolet cruze,4,gas,101000.0,automatic,sedan,Unknown,0,2018-09-19,62,fair
7995,2014,chevrolet cruze,4,gas,68000.0,automatic,sedan,custom,0,2019-01-29,14,good
5995,2013,chrysler 200,6,gas,110000.0,automatic,sedan,black,0,2018-09-05,50,fair
10995,2013,hyundai santa fe,4,gas,112995.0,automatic,SUV,blue,1,2018-10-08,25,fair
10995,2008,nissan frontier,6,gas,118500.0,manual,truck,custom,1,2018-06-27,37,fair
6500,2008,honda odyssey,6,gas,162500.0,automatic,van,white,0,2019-03-24,6,fair
4995,2004,honda pilot,6,gas,184723.0,automatic,SUV,grey,1,2018-11-15,19,salvage
9995,2014,chrysler 300,6,gas,107445.0,automatic,sedan,black,0,2018-08-15,45,fair
6995,2006,toyota prius,4,gas,35986.0,automatic,hatchback,custom,0,2018-07-16,47,excellent
7995,2013,ford taurus,6,gas,117347.0,automatic,sedan,blue,0,2018-09-12,30,fair
6500,2015,ford focus,4,gas,112105.0,manual,hatchback,black,0,2018-12-28,31,fair
5995,2003,ram 1500,8,gas,166894.0,automatic,truck,blue,1,2019-01-21,31,fair
6995,2012,toyota corolla,4,gas,97125.0,automatic,sedan,white,0,2019-03-27,13,good
4995,2013,ford taurus,6,diesel,147267.0,automatic,sedan,silver,1,2018-05-27,94,fair
4995,2013,ford taurus,6,gas,140730.0,automatic,sedan,white,1,2018-10-22,40,fair
13250,2008,toyota 4runner,6,gas,151668.0,automatic,SUV,black,1,2018-06-19,151,fair
5950,2007,honda accord,4,gas,95804.0,other,sedan,blue,0,2018-05-18,37,good
9950,2007,jeep wrangler,6,gas,150928.0,automatic,SUV,silver,1,2019-01-28,13,fair
8450,2011,honda cr-v,4,gas,117148.0,automatic,SUV,Unknown,1,2019-01-17,15,fair
9990,2009,ford f150,8,gas,137256.0,automatic,truck,white,1,2019-03-04,9,fair
4995,2012,honda civic,4,gas,177827.0,automatic,coupe,white,0,2018-06-03,8,fair
8495,2010,buick enclave,6,gas,131086.0,automatic,SUV,red,1,2018-08-09,25,fair
9995,2016,hyundai sonata,4,gas,74002.0,automatic,sedan,white,0,2019-02-18,10,good
10995,2012,jeep grand cherokee,6,gas,129600.0,automatic,SUV,black,1,2018-05-16,26,fair
21995,2015,ford f150,6,gas,100580.0,automatic,pickup,Unknown,1,2018-10-16,71,fair
5450,2003,subaru outback,4,gas,138000.0,automatic,wagon,silver,1,2018-09-03,39,fair
5995,2010,toyota corolla,4,gas,144000.0,automatic,sedan,red,0,2018-07-12,66,fair
5995,2009,toyota camry,4,gas,130000.0,automatic,sedan,silver,0,2018-07-27,8,fair
13450,2005,jeep wrangler,6,gas,113000.0,automatic,SUV,Unknown,1,2018-05-25,15,fair
20499,2014,chevrolet silverado 1500,8,gas,97240.0,automatic,pickup,white,1,2018-06-10,16,good
10500,1977,chevrolet corvette,8,gas,54000.0,automatic,coupe,yellow,0,2019-02-24,54,good
9990,2009,ford f150,8,gas,137256.0,automatic,truck,white,1,2018-10-24,3,fair
23000,2018,honda civic,4,gas,13800.0,automatic,hatchback,Unknown,0,2018-08-18,25,excellent
13890,2010,chevrolet suburban,8,gas,160978.0,automatic,SUV,black,1,2018-11-13,2,fair
6995,2010,ford explorer,6,gas,129000.0,automatic,SUV,grey,1,2019-02-28,18,fair
8250,2013,subaru outback,4,gas,148000.0,automatic,wagon,black,1,2019-02-07,26,fair
6995,2010,toyota camry,4,gas,105000.0,automatic,sedan,grey,0,2018-12-25,64,fair
6995,2010,toyota corolla,4,gas,125000.0,automatic,sedan,grey,0,2019-01-05,7,fair
5995,2009,toyota camry,4,gas,130000.0,automatic,sedan,silver,0,2018-08-20,46,fair
11995,2002,jeep wrangler,6,gas,86000.0,manual,SUV,red,1,2019-01-28,32,good
6995,2005,subaru outback,4,gas,113000.0,automatic,wagon,green,1,2018-06-05,1,fair
13995,2004,jeep wrangler,6,gas,75000.0,manual,SUV,silver,1,2018-11-21,78,good
6750,2008,ford f-150,8,gas,188000.0,automatic,truck,Unknown,1,2019-01-15,74,salvage
16999,2018,hyundai elantra,4,gas,10223.0,automatic,sedan,red,0,2018-09-13,14,excellent
2400,2004,toyota camry,4,gas,180000.0,automatic,sedan,silver,0,2018-08-13,62,fair
7450,2016,hyundai elantra,4,gas,121493.0,automatic,hatchback,silver,0,2018-09-16,114,fair
5450,2003,subaru outback,4,gas,138000.0,automatic,wagon,silver,1,2018-11-23,37,fair
5995,2010,toyota corolla,4,gas,144000.0,automatic,sedan,red,0,2018-12-19,6,fair
13450,2005,jeep wrangler,6,gas,113000.0,automatic,SUV,green,1,2019-02-22,35,fair
7250,2010,dodge grand caravan,6,gas,129000.0,automatic,mini-van,Unknown,0,2019-02-07,44,fair
8900,2011,subaru impreza,4,gas,92000.0,automatic,sedan,white,1,2018-10-18,2,good
12999,2014,honda cr-v,4,gas,79140.0,automatic,SUV,silver,1,2019-01-23,6,good
3500,2004,volkswagen passat,4,diesel,240000.0,automatic,wagon,blue,0,2018-12-28,89,salvage
5995,2004,ford expedition,8,gas,159000.0,automatic,SUV,white,1,2018-09-02,35,fair
2950,1999,jeep grand cherokee,6,gas,90000.0,automatic,SUV,Unknown,0,2018-10-02,99,good
1500,2003,ford explorer,8,gas,159000.0,automatic,SUV,white,1,2019-02-21,114,fair
4995,2003,ford f-150,8,gas,181.0,automatic,truck,brown,0,2018-05-16,60,like new
15645,2018,honda civic lx,4,gas,23109.0,other,sedan,silver,0,2019-04-03,22,excellent
25995,2011,ram 2500,6,diesel,150597.0,manual,truck,white,1,2018-11-16,147,fair
9995,2013,honda pilot,6,gas,127914.0,automatic,SUV,grey,0,2018-10-07,10,fair
5995,2010,toyota highlander,6,gas,225188.0,automatic,wagon,green,0,2018-09-28,69,salvage
7995,2012,jeep liberty,6,gas,79199.0,automatic,wagon,Unknown,0,2019-04-15,31,good
5750,2011,kia soul,4,gas,116040.0,manual,wagon,white,0,2018-10-08,124,fair
6995,2010,toyota corolla,4,gas,50821.0,automatic,sedan,silver,0,2018-05-31,33,good
6995,2013,nissan rogue,4,gas,107170.0,automatic,wagon,black,1,2018-10-27,15,fair
4995,2011,honda cr-v,4,gas,244622.0,automatic,wagon,silver,0,2018-12-27,14,salvage
10780,2012,bmw x5,6,gas,136101.0,automatic,wagon,black,1,2018-10-03,64,fair
7995,2014,nissan frontier,4,gas,85340.0,automatic,truck,silver,0,2018-08-28,26,good
4995,2005,honda cr-v,4,gas,178965.0,automatic,wagon,black,1,2019-04-13,8,fair
23000,2014,ford f150 supercrew cab xlt,6,gas,77994.0,other,pickup,orange,1,2018-09-21,17,good
19700,2017,chevrolet camaro lt coupe 2d,6,gas,35807.0,other,coupe,black,0,2018-10-09,18,excellent
27800,2016,ford f150 supercrew cab xlt,6,gas,47570.0,other,pickup,white,1,2018-10-13,37,good
27800,2016,ford f150 supercrew cab xlt,6,gas,47570.0,other,pickup,white,1,2018-11-17,35,good
23950,2016,ram 1500,8,gas,37000.0,automatic,truck,white,1,2018-08-05,43,excellent
6100,2006,chevrolet silverado 1500,8,gas,64000.0,automatic,pickup,white,0,2018-05-26,67,good
6999,2006,bmw x5,6,gas,157124.0,automatic,SUV,Unknown,1,2018-07-26,89,fair
20800,2015,toyota tacoma,6,gas,78454.0,automatic,pickup,Unknown,1,2019-02-19,18,good
6000,2009,toyota prius,4,hybrid,164588.0,automatic,hatchback,white,0,2019-03-03,11,fair
23800,2018,nissan frontier crew cab sv,6,gas,10899.0,other,pickup,silver,1,2018-12-26,3,excellent
23500,2016,ram 1500,8,gas,37000.0,automatic,truck,white,1,2019-04-04,16,excellent
28950,2017,jeep wrangler,6,gas,39888.0,automatic,SUV,white,1,2018-07-12,48,excellent
3990,2003,honda pilot,6,gas,145000.0,automatic,SUV,green,1,2019-03-16,31,fair
4500,2006,dodge dakota,6,gas,173000.0,automatic,truck,Unknown,0,2018-09-24,21,fair
15500,2011,ford f-150,8,gas,156000.0,automatic,truck,white,1,2018-08-02,51,fair
7000,2015,volkswagen jetta,4,gas,58000.0,automatic,sedan,grey,0,2018-12-29,29,good
7500,2003,chevrolet silverado 2500hd,8,gas,125630.0,automatic,pickup,red,0,2018-10-22,99,fair
14000,2006,toyota tacoma,6,gas,125886.0,manual,truck,silver,1,2018-08-01,85,fair
30300,2017,ford f150 supercrew cab xlt,6,gas,30339.0,automatic,pickup,brown,1,2019-04-18,18,excellent
7700,2008,bmw x5,6,gas,98047.0,automatic,sedan,Unknown,0,2018-10-20,63,good
8995,2012,ford f-150,6,gas,136100.0,automatic,pickup,white,0,2018-05-06,35,fair
22985,2009,ram 3500,6,diesel,156810.0,automatic,pickup,silver,1,2018-05-03,106,fair
19985,2006,ram 3500,6,diesel,182630.0,automatic,pickup,red,1,2018-08-13,30,salvage
19700,2017,chevrolet camaro lt coupe 2d,6,gas,35807.0,other,coupe,black,0,2018-09-27,10,excellent
26985,2010,chevrolet silverado 2500hd,8,diesel,155595.0,automatic,pickup,silver,1,2018-12-28,40,fair
22985,2012,chevrolet silverado 2500hd,8,gas,107485.0,automatic,pickup,silver,1,2018-10-24,30,fair
24200,2018,chevrolet camaro lt coupe 2d,6,gas,11438.0,other,coupe,Unknown,0,2018-10-31,38,excellent
18600,2012,ford mustang gt coupe 2d,8,gas,96562.0,other,coupe,red,0,2018-07-12,23,good
18600,2012,ford mustang gt coupe 2d,8,gas,96562.0,other,coupe,red,0,2019-04-14,44,good
4500,2006,honda accord,4,gas,111000.0,automatic,sedan,blue,0,2018-10-23,30,fair
13500,2004,chevrolet silverado 2500hd,8,diesel,220000.0,automatic,pickup,blue,1,2019-04-06,38,salvage
2800,2008,chevrolet impala,6,gas,188000.0,automatic,coupe,red,0,2019-01-23,44,salvage
14900,2016,chevrolet equinox,6,gas,108180.0,automatic,sedan,blue,1,2018-08-06,30,fair
2500,2000,ford ranger,6,gas,300000.0,automatic,pickup,white,1,2018-11-18,23,salvage
4995,2009,chevrolet traverse,6,gas,135101.0,automatic,SUV,silver,0,2018-12-01,102,fair
16900,2010,ford f-150,8,gas,98000.0,automatic,truck,grey,1,2018-09-06,31,good
7000,1998,chevrolet silverado,8,gas,171000.0,automatic,truck,blue,1,2018-05-24,66,fair
20500,2017,nissan rogue,4,gas,21745.0,automatic,wagon,white,1,2018-10-18,5,excellent
11900,2007,gmc yukon,8,gas,165000.0,automatic,SUV,black,1,2019-03-19,9,fair
2500,1987,ford f-150,6,gas,146000.0,manual,pickup,red,0,2018-11-17,39,fair
12900,2010,chevrolet silverado 1500,8,gas,159563.0,automatic,pickup,white,1,2018-06-24,27,fair
25900,2014,jeep wrangler unlimited,6,gas,100785.0,automatic,SUV,grey,1,2018-11-20,15,fair
31269,2017,gmc sierra 1500,8,gas,76508.0,automatic,pickup,Unknown,1,2018-08-19,38,good
38299,2016,gmc sierra 1500,8,gas,31716.0,automatic,pickup,white,1,2018-06-23,60,excellent
13500,2011,jeep grand cherokee,8,gas,117938.0,automatic,SUV,black,1,2018-11-10,43,fair
3900,2008,volkswagen passat,4,gas,130000.0,manual,sedan,white,0,2018-08-18,64,fair
2700,2005,bmw x5,6,gas,240000.0,automatic,SUV,Unknown,1,2018-05-22,62,salvage
2741,2004,toyota corolla,4,gas,250000.0,manual,sedan,Unknown,0,2019-02-26,29,salvage
15995,2011,chevrolet tahoe,8,gas,148335.0,automatic,SUV,black,1,2019-01-28,22,fair
12500,2009,chevrolet tahoe,8,gas,173381.0,automatic,SUV,black,1,2018-10-05,22,fair
2800,2006,nissan altima,4,gas,145000.0,automatic,sedan,silver,0,2019-01-06,39,fair
5000,1996,toyota 4runner,6,gas,403000.0,automatic,SUV,black,1,2019-02-08,1,salvage
9995,2008,chevrolet silverado,8,gas,251000.0,automatic,truck,black,1,2018-06-12,143,salvage
11995,2007,toyota tundra,6,gas,137000.0,automatic,truck,red,0,2018-12-19,12,fair
2500,2000,jeep grand cherokee,8,gas,170000.0,automatic,SUV,blue,1,2018-10-31,43,fair
8500,2007,ford escape,4,hybrid,103965.0,automatic,SUV,green,1,2018-06-24,20,fair
1800,2001,ram 1500,6,gas,157000.0,manual,truck,green,0,2018-12-01,21,fair
4500,2006,chevrolet tahoe,8,gas,167000.0,automatic,SUV,custom,1,2019-03-03,37,fair
1800,2001,ram 1500,6,gas,157000.0,manual,truck,green,0,2018-11-14,37,fair
20867,2017,toyota rav4,4,gas,27000.0,automatic,SUV,grey,0,2018-10-07,33,excellent
12500,2018,ford focus,4,gas,17000.0,manual,sedan,grey,0,2018-12-22,67,excellent
19680,2017,subaru outback,4,gas,58000.0,automatic,wagon,Unknown,1,2018-11-30,19,good
8995,2016,ford focus se,4,gas,86817.0,automatic,sedan,grey,0,2019-02-06,49,good
9500,2012,jeep grand cherokee,6,gas,179500.0,automatic,SUV,black,1,2019-02-03,51,fair
7995,2011,hyundai santa fe,4,gas,117097.0,automatic,SUV,silver,1,2019-02-24,67,fair
11450,2012,gmc acadia,6,gas,97185.0,automatic,SUV,custom,1,2019-01-04,8,good
8450,2006,ford f-150,8,gas,121311.0,automatic,truck,white,0,2018-12-01,46,fair
4750,2004,chevrolet silverado,8,gas,174000.0,automatic,pickup,Unknown,1,2018-07-08,16,fair
3500,1974,ford f-250,8,gas,139000.0,automatic,pickup,orange,0,2018-10-28,5,fair
5495,2009,nissan altima,4,gas,98088.0,automatic,sedan,white,0,2019-03-08,30,good
850,2008,subaru impreza,4,gas,190000.0,automatic,wagon,custom,1,2019-03-19,36,salvage
4495,2009,nissan altima,4,gas,112486.0,automatic,sedan,black,0,2018-07-28,43,fair
3450,2012,kia soul,4,gas,160000.0,manual,SUV,white,0,2018-11-02,19,fair
23500,2003,ram 3500,6,diesel,123000.0,manual,truck,white,1,2018-11-23,30,fair
11900,2007,ford f-150,8,gas,73000.0,automatic,truck,custom,1,2018-10-24,24,good
14999,2012,honda cr-v,4,gas,87000.0,automatic,SUV,brown,1,2018-08-13,40,good
6000,2011,nissan sentra,4,gas,82461.0,automatic,sedan,black,0,2018-10-29,26,good
950,1998,honda civic lx,4,gas,209433.0,manual,sedan,Unknown,0,2018-09-20,55,salvage
38500,2014,chevrolet corvette,8,gas,14500.0,automatic,coupe,black,1,2018-12-24,16,excellent
6800,2011,chevrolet equinox,6,gas,131000.0,automatic,SUV,red,1,2018-06-09,15,fair
8925,2011,nissan altima,4,gas,93922.0,automatic,coupe,black,0,2019-01-30,42,good
15999,2015,chevrolet silverado 1500,8,gas,104551.0,automatic,pickup,Unknown,1,2018-06-25,29,fair
35925,2018,gmc sierra 1500,8,gas,25511.0,automatic,truck,white,1,2018-05-30,37,excellent
9995,2007,gmc sierra 1500,8,gas,125243.0,automatic,pickup,silver,0,2019-02-13,28,fair
13500,2006,gmc sierra 2500hd,8,diesel,233000.0,automatic,pickup,white,1,2018-10-31,32,salvage
28925,2017,chevrolet silverado 1500,8,gas,69490.0,automatic,truck,white,1,2018-07-26,57,good
12999,2011,jeep grand cherokee,6,gas,86264.0,automatic,SUV,Unknown,1,2018-06-26,56,good
11900,2007,ford f-150,8,gas,73000.0,automatic,truck,custom,1,2018-11-10,3,good
32500,2017,toyota tacoma,6,gas,7422.0,automatic,pickup,grey,1,2018-09-04,13,like new
30925,2015,gmc sierra 1500,8,gas,68384.0,automatic,truck,black,1,2019-02-02,35,good
5750,2003,toyota camry,4,gas,154390.0,automatic,sedan,blue,0,2018-12-11,34,fair
19300,2017,nissan rogue,4,gas,16974.0,automatic,wagon,silver,1,2018-06-30,32,excellent
10500,1994,ford econoline,8,gas,142539.0,automatic,bus,white,0,2018-10-07,40,fair
5700,2001,ford f-250 super duty,10,gas,205661.0,automatic,pickup,silver,0,2018-11-23,44,salvage
17977,2017,ford focus,4,gas,72721.0,manual,hatchback,Unknown,0,2018-07-04,26,good
21000,2005,chevrolet silverado,8,diesel,130000.0,automatic,pickup,Unknown,1,2019-01-08,25,fair
7795,2013,toyota corolla,4,gas,120771.0,manual,sedan,grey,0,2018-09-26,22,fair
16925,2012,chevrolet equinox,4,gas,109977.0,automatic,SUV,silver,1,2019-03-08,37,fair
3500,2005,honda accord,4,gas,197000.0,manual,sedan,black,0,2019-01-21,32,salvage
10000,2014,ford fusion,4,gas,75000.0,automatic,sedan,white,0,2018-06-01,69,good
5500,2014,ford focus,4,gas,71000.0,automatic,hatchback,red,0,2018-08-18,73,good
13985,2015,jeep grand cherokee,4,gas,60104.0,automatic,SUV,red,1,2018-08-18,59,good
25499,2016,chevrolet silverado 1500,8,gas,91300.0,automatic,pickup,black,1,2019-03-22,91,good
6995,2009,gmc sierra 1500,8,gas,180486.0,automatic,pickup,white,1,2018-10-10,9,salvage
10000,2011,subaru outback,4,gas,140000.0,manual,wagon,grey,1,2019-02-23,5,fair
6999,2012,chrysler 300,6,gas,168123.0,automatic,sedan,black,0,2019-04-01,34,fair
12000,2012,honda pilot,6,gas,135000.0,automatic,SUV,grey,1,2018-08-15,9,fair
900,1998,ford f-150,8,gas,198000.0,automatic,truck,black,1,2019-02-03,15,salvage
14500,2008,ford f350 super duty,8,diesel,118700.0,automatic,pickup,silver,1,2019-01-20,29,fair
29998,2013,ram 2500,6,diesel,70000.0,automatic,pickup,black,1,2018-08-12,41,good
2400,2003,ford focus,4,gas,178000.0,automatic,sedan,grey,0,2018-07-10,38,fair
10000,2007,ram 2500,8,gas,59600.0,automatic,truck,white,0,2019-02-02,53,good
7495,2009,ford mustang,6,gas,95627.0,automatic,coupe,silver,0,2019-03-04,95,good
29800,2016,ford f150 supercrew cab xlt,6,gas,30761.0,other,pickup,Unknown,1,2019-01-12,24,excellent
24525,2013,ford f-150,8,gas,76612.0,automatic,truck,black,1,2019-03-20,37,good
23500,2006,chevrolet corvette,8,gas,49500.0,automatic,convertible,silver,0,2019-02-28,24,good
6000,2004,ram 2500,8,gas,83000.0,automatic,pickup,silver,1,2019-01-26,67,good
6400,2012,kia soul,4,gas,106000.0,automatic,mini-van,white,0,2018-05-02,45,fair
19977,2008,chevrolet silverado 1500,8,gas,87504.0,automatic,pickup,grey,1,2018-06-27,26,good
27977,2008,chevrolet silverado 2500hd,8,diesel,101313.0,automatic,pickup,silver,1,2019-01-15,15,fair
24977,2014,ford f-150,6,gas,131592.0,automatic,pickup,Unknown,1,2018-06-30,9,fair
6990,2008,gmc sierra 1500,6,gas,121419.0,automatic,pickup,white,0,2019-03-21,46,fair
17977,2012,ford f-150,8,gas,105507.0,automatic,pickup,Unknown,1,2018-08-19,28,fair
26977,2012,gmc sierra 1500,8,gas,66475.0,automatic,pickup,black,1,2018-10-07,7,good
15990,2017,ford fusion se,4,gas,77447.0,automatic,sedan,grey,0,2018-06-08,20,good
19977,2011,ford f-150,8,gas,133801.0,automatic,pickup,white,1,2018-09-01,25,fair
15999,2018,volkswagen jetta,4,gas,46101.0,automatic,sedan,white,0,2018-10-23,87,good
8000,2003,ford f250,8,diesel,233000.0,automatic,truck,white,1,2018-07-22,27,salvage
21477,2012,jeep wrangler unlimited,6,gas,78123.0,manual,SUV,black,1,2019-03-19,68,good
4000,2002,ford explorer,6,gas,175000.0,automatic,SUV,red,1,2019-03-07,82,fair
18777,2013,ford f-150,6,gas,101860.0,automatic,pickup,white,1,2018-07-09,17,fair
29925,2018,chevrolet silverado 1500,8,gas,30948.0,automatic,truck,black,1,2018-10-31,39,excellent
11495,2014,ford f-150,6,gas,165491.0,automatic,pickup,silver,1,2018-06-21,31,fair
12595,2016,volkswagen passat,4,gas,35000.0,automatic,sedan,Unknown,0,2018-05-23,78,excellent
43977,2014,gmc sierra 2500hd,8,diesel,69834.0,automatic,pickup,Unknown,1,2018-05-31,9,good
3299,2006,dodge grand caravan,6,gas,110.0,automatic,mini-van,Unknown,0,2019-04-14,21,like new
6300,2008,honda cr-v,4,gas,114000.0,automatic,SUV,blue,1,2018-05-01,22,fair
9500,2008,toyota highlander,6,gas,149799.0,automatic,SUV,white,0,2018-11-14,15,fair
4950,2009,toyota camry,4,gas,202500.0,automatic,sedan,black,0,2019-03-29,12,salvage
11900,2015,toyota camry,6,gas,130712.0,automatic,sedan,custom,0,2018-05-17,22,fair
22900,2014,toyota sienna,6,gas,29983.0,automatic,van,custom,0,2018-12-27,50,excellent
9995,2011,honda cr-v,4,gas,104153.0,automatic,SUV,black,1,2018-12-01,68,fair
30900,2016,toyota highlander,6,gas,28599.0,automatic,SUV,silver,0,2018-12-24,48,excellent
30900,2016,toyota highlander,6,gas,26117.0,automatic,SUV,custom,0,2018-06-23,27,excellent
6500,2011,toyota camry,4,gas,102000.0,automatic,sedan,Unknown,0,2018-10-15,28,fair
41995,2016,chevrolet silverado 3500hd,8,diesel,76303.0,automatic,pickup,black,1,2018-07-12,25,good
4000,1990,chevrolet suburban,8,gas,220000.0,automatic,truck,silver,0,2018-06-07,31,salvage
24995,2015,ford f-150,6,gas,16251.0,automatic,pickup,Unknown,1,2019-03-05,9,excellent
23995,2015,ford f-150,6,gas,90567.0,automatic,pickup,blue,1,2018-05-04,34,good
23995,2015,chevrolet silverado,8,gas,115123.0,automatic,pickup,Unknown,1,2019-01-05,94,fair
13995,2014,hyundai santa fe,6,gas,98231.0,automatic,SUV,white,1,2019-02-10,81,good
32900,2017,toyota highlander,6,gas,36897.0,automatic,SUV,black,0,2018-06-18,16,excellent
24990,2006,ford f-350 sd,8,gas,65603.0,automatic,truck,red,1,2019-02-04,53,good
6400,2005,chevrolet silverado 1500,8,gas,178000.0,automatic,pickup,black,1,2019-03-19,4,fair
24990,2012,ford f-250 sd,8,gas,18005.0,automatic,truck,green,1,2018-08-03,30,excellent
15000,2010,jeep wrangler,6,gas,106500.0,automatic,SUV,black,1,2018-07-10,21,fair
1500,2015,chevrolet equinox,4,gas,99000.0,automatic,SUV,silver,1,2019-03-26,48,good
7950,2011,ford f-150,6,gas,171511.0,automatic,truck,white,1,2018-09-26,57,fair
12950,2008,gmc sierra 2500hd,8,gas,129029.0,automatic,truck,Unknown,1,2018-06-29,18,fair
47325,2018,ford f-150,8,gas,4071.0,automatic,truck,black,1,2019-03-18,97,like new
5590,2008,toyota camry,4,gas,150000.0,automatic,sedan,silver,0,2018-11-22,24,fair
11900,2005,jeep wrangler,6,gas,150000.0,automatic,SUV,Unknown,1,2019-04-04,26,fair
15750,2000,chevrolet corvette,8,gas,31000.0,automatic,convertible,black,0,2018-05-06,16,excellent
1200,1993,jeep wrangler,6,gas,181226.0,manual,offroad,green,1,2018-06-01,85,salvage
3950,2007,ford taurus,6,gas,103889.0,automatic,sedan,Unknown,0,2019-02-19,59,fair
4950,2009,nissan altima,4,gas,143028.0,automatic,sedan,black,0,2019-01-02,3,fair
4950,2007,hyundai santa fe,6,gas,159665.0,automatic,SUV,custom,1,2018-05-24,51,fair
4450,2006,chevrolet equinox,6,gas,144828.0,automatic,SUV,grey,0,2018-10-18,53,fair
3950,2006,chevrolet malibu,6,gas,136288.0,automatic,hatchback,custom,0,2018-08-04,40,fair
6950,2007,ford explorer,6,gas,114175.0,automatic,SUV,custom,0,2019-01-25,5,fair
4250,2008,volkswagen jetta,5,gas,125818.0,automatic,sedan,white,0,2018-09-28,29,fair
4950,2003,dodge dakota,6,gas,188002.0,automatic,truck,custom,0,2018-12-14,17,salvage
5750,2006,jeep grand cherokee,8,gas,151574.0,automatic,SUV,Unknown,1,2018-06-21,141,fair
5195,2006,honda cr-v,4,gas,139000.0,automatic,SUV,brown,1,2019-02-10,108,fair
